#step	#e_xz	#s_xz	#dW	#W	#We	#Wp	#dWp	#dWe	#Delta_Ep	#Delta_Ek	#Delta_U	#Delta_T	#Delta_Q	#Delta_Etot	#Delta_Ttally	#dQ	#dU	#Beta_0_diff	#Beta_0_int	#Beta_1_diff	#Beta_1_int
390000	0.19499899999999998	0.909761	454880.50000000047	1.5816507711089987e8	1.5567955051801397e7	1.4259712205909857e8	431892.2396017909	22988.26039819978	2.0506184285798825e7	84271.9902156116	2.0576410944311835e7	0.06999999999999318	167600.05079998367	2.0576410944311835e7	0.06999999999999318	244217.21688007732	175566.64628252387	0.5654586827150405	0.0011753396448669054	1.2121798508818893	0.9660522192046471
391000	0.19549899999999998	0.909185	454592.5000000004	1.5861966961089987e8	1.5570160248427358e7	1.430495093624726e8	452387.30337402225	2205.196625960991	2.061152427356834e7	56181.32681040774	2.0646637602824844e7	0.04800000000000182	114925.74912000436	2.0646637602824844e7	0.04800000000000182	-52674.30167997931	70226.65851300955	-0.11643629537593266	0.0008033984152213654	0.7332025840096584	0.9653158432532234
392000	0.19599899999999998	0.90836	454180.00000000035	1.5907384961089987e8	1.555123791556004e7	1.4352261169533992e8	473102.33286732435	-18922.3328673169	2.0576410944311835e7	-10533.99877695145	2.054129761505533e7	-0.008000000000038199	-19154.291520091458	2.054129761505533e7	-0.008000000000038199	-134080.04064009583	-105339.98776951432	-0.28340600188436804	-0.00013345835401010463	0.8992556526850508	0.9650980850205778
393000	0.19649899999999998	0.907098	453549.00000000035	1.5952739861089987e8	1.5516573771012317e7	1.4401082483988765e8	488213.1445477307	-34664.144547723234	2.047107095654232e7	-49158.660959106775	2.040084429802931e7	-0.040000000000020464	-95771.45760004899	2.040084429802931e7	-0.040000000000020464	-76617.16607995753	-140453.3170260191	-0.15693384525919288	-0.0006650295747318192	1.0597526033949016	0.9654189746489273
394000	0.19699899999999998	0.906332	453166.0000000004	1.5998056461089987e8	1.5509616730669528e7	1.4447094788023043e8	460123.04034277797	-6957.040342789143	2.0576410944311835e7	-24579.330479553388	2.054129761505533e7	-0.018000000000029104	-43097.15592006968	2.054129761505533e7	-0.018000000000029104	52674.30167997931	140453.3170260191	0.11447873082108326	-0.0002983101900584065	0.7941071248719617	0.9648733664811767
395000	0.19749899999999998	0.905028	452514.0000000004	1.6043307861089987e8	1.5484834468466436e7	1.4494824414243352e8	477296.26220309734	-24782.262203091756	2.0716864261337854e7	-94805.98899256307	2.061152427356834e7	-0.07600000000002183	-181965.76944005225	2.061152427356834e7	-0.07600000000002183	-138868.61351998255	70226.65851300955	-0.2909484622380967	-0.001255384434055258	0.5099950434211338	0.9633755096106897
396000	0.19799899999999998	0.902913	451456.50000000035	1.6088453511089987e8	1.5447303752050674e7	1.454372313588493e8	488987.2164157629	-37530.7164157629	2.0646637602824844e7	91294.65606691258	2.0716864261337854e7	0.07599999999996498	181965.76943991616	2.0716864261337854e7	0.07599999999996498	363931.5388799684	105339.98776951432	0.7442557323840844	0.001251163596417323	1.4520789649984092	0.9650186221759529
397000	0.19849899999999998	0.900611	450305.5000000004	1.6133484061089987e8	1.5397515814417176e7	1.459373247964828e8	500093.4376335144	-49787.93763349764	2.068175093208135e7	38624.66218215532	2.068175093208135e7	0.031999999999982265	76617.16607995753	2.068175093208135e7	0.031999999999982265	-105348.60335995862	-35113.329256504774	-0.2106578399798193	0.0005250004835075891	0.7599984268841604	0.964316065414749
398000	0.19899899999999998	0.897836	448918.0000000004	1.6178375861089987e8	1.5337178114547072e7	1.464465804963529e8	509255.69987010956	-60337.69987010397	2.075197759059436e7	-31601.996330854352	2.068175093208135e7	-0.02400000000000091	-57462.87456000218	2.068175093208135e7	-0.02400000000000091	-134080.0406399597	0.0	-0.263286283637391	-0.00039238112877229813	0.6182315866869006	0.9631125856692242
399000	0.19949899999999998	0.895605	447802.5000000004	1.6223156111089987e8	1.5273604618679166e7	1.4695795649222082e8	511375.995867908	-63573.49586790614	2.075197759059436e7	-84271.9902156116	2.0646637602824844e7	-0.06900000000001683	-165205.76436004028	2.0646637602824844e7	-0.06900000000001683	-107742.8898000381	-35113.329256504774	-0.2106921143554592	-0.0011241702613684983	0.7336537938581269	0.9623141279267933
400000	0.19999899999999998	0.893888	446944.0000000004	1.6267850511089987e8	1.5222782489951408e7	1.4745572262094855e8	497766.1287277341	-50822.1287277583	2.0576410944311835e7	70226.65851300968	2.061152427356834e7	0.060000000000002274	143657.18640000545	2.061152427356834e7	0.060000000000002274	308862.95076004573	-35113.329256504774	0.6204981274026908	0.0009742394791234541	1.5889395327843618	0.964429426651009
401000	0.20049899999999998	0.892138	446069.0000000004	1.6312457411089987e8	1.518137263106452e7	1.4794320147983545e8	487478.85888689756	-41409.85888688825	2.061152427356834e7	21067.9975539029	2.061152427356834e7	0.016999999999995907	40702.8694799902	2.061152427356834e7	0.016999999999995907	-102954.31692001525	0.0	-0.21119750127236225	0.0002751249741309537	0.7038555146031509	0.9635708250253162
402000	0.20099899999999998	0.890199	445099.5000000004	1.6356967361089987e8	1.513087870064727e7	1.484387949102527e8	495593.43041723967	-50493.93041724898	2.0435957627285816e7	84271.9902156116	2.0506184285798825e7	0.07099999999996953	169994.33723992706	2.0506184285798825e7	0.07099999999996953	129291.46775993686	-105339.98776951432	0.26088212600212735	0.0011452150183697397	1.3715495682765144	0.9649329459252293
403000	0.20149899999999998	0.889082	444541.0000000004	1.6401421461089987e8	1.5107793286104012e7	1.4890642132479596e8	467626.41454327106	-23085.414543258026	2.047107095654232e7	17556.66462825242	2.047107095654232e7	0.016999999999995907	40702.8694799902	2.047107095654232e7	0.016999999999995907	-129291.46775993686	-35113.329256504774	-0.2764845264060101	0.00027334529376143394	0.7492366782547539	0.9642555723681743
404000	0.20199899999999998	0.887351	443675.50000000035	1.6445789011089987e8	1.5062707309579965e7	1.4939518280132002e8	488761.476524055	-45085.97652404755	2.047107095654232e7	59692.659736058224	2.0506184285798825e7	0.05099999999998772	122108.6084399706	2.0506184285798825e7	0.05099999999998772	81405.7389599804	35113.329256504774	0.16655514575108687	0.0008173530508166538	1.0024683475220018	0.9643805893336216
405000	0.20249899999999998	0.884975	442487.50000000035	1.6490037761089987e8	1.4999743402506536e7	1.4990063420839342e8	505451.40707340837	-62963.907073428854	2.040084429802931e7	21067.9975539029	2.040084429802931e7	0.016999999999995907	40702.8694799902	2.040084429802931e7	0.016999999999995907	-81405.7389599804	-105339.98776951432	-0.16105551952327948	0.00027153233670382373	0.9227825707521939	0.9642403245700034
406000	0.20299899999999999	0.883297	441648.5000000004	1.6534202611089987e8	1.4962397775389226e7	1.5037962833551073e8	478994.127117306	-37345.62711730972	2.0435957627285816e7	56181.32681040774	2.047107095654232e7	0.04699999999996862	112531.46267992487	2.047107095654232e7	0.04699999999996862	71828.59319993466	70226.65851300955	0.14995714797635462	0.000748315871807163	0.9253775977473917	0.9641165377371869
407000	0.20349899999999999	0.880646	440323.0000000004	1.6578234911089987e8	1.489444104728905e7	1.508879080636109e8	508279.7281001806	-67956.7281001769	2.047107095654232e7	-28090.66340520387	2.0435957627285816e7	-0.021000000000015007	-50280.01524003593	2.0435957627285816e7	-0.021000000000015007	-162811.4779199608	-35113.329256504774	-0.3203186531332036	-0.00033322759845566297	0.6150645679005521	0.9629407242303377
408000	0.20399899999999999	0.878984	439492.00000000035	1.6622184111089987e8	1.484615007609452e7	1.5137569103480545e8	487782.9711945355	-48290.971194529906	2.0435957627285816e7	14045.331702601936	2.0435957627285816e7	0.012000000000000455	28731.43728000109	2.0435957627285816e7	0.012000000000000455	79011.45252003701	0.0	0.16198075206796428	0.00018980218741591038	1.0629798150810297	0.9632630835512906
409000	0.204499	0.877344	438672.0000000004	1.6666051311089987e8	1.4797187672978358e7	1.518633254379216e8	487634.4031161666	-48962.403116161004	2.0506184285798825e7	-66715.32558735918	2.0435957627285816e7	-0.05400000000003047	-129291.46776007295	2.0435957627285816e7	-0.05400000000003047	-158022.90504007402	0.0	-0.3240602058227402	-0.0008513672895496053	0.5755317778369997	0.9620180750985504
410000	0.204999	0.875009	437504.5000000004	1.6709801761089987e8	1.471719286863403e7	1.5238082474226594e8	517499.30434432626	-79994.80434432812	2.040084429802931e7	80760.65728996113	2.047107095654232e7	0.06699999999995043	160417.19147988132	2.047107095654232e7	0.06699999999995043	289708.65923995426	35113.329256504774	0.5598242486664138	0.00105273870089106	1.3373927736199394	0.9632928821202466
411000	0.205499	0.873225	436612.5000000004	1.6753463011089987e8	1.467230383286072e7	1.5286232627803925e8	481501.5357733071	-44889.03577331081	2.0435957627285816e7	14045.331702601936	2.0435957627285816e7	0.012999999999976808	31125.72371994447	2.0435957627285816e7	0.012999999999976808	-129291.46775993684	-35113.329256504774	-0.2685172489684598	0.0002036193251653799	0.71118020619935	0.9624987515872397
412000	0.205999	0.870842	435421.0000000004	1.6797005111089987e8	1.4616095354944395e7	1.5335395575595558e8	491629.4779163301	-56208.47791632451	2.0506184285798825e7	-63203.992661708704	2.040084429802931e7	-0.05000000000001137	-119714.32200002721	2.040084429802931e7	-0.05000000000001137	-150840.04571997168	-35113.329256504774	-0.3068165203585351	-0.0007806405867386831	0.6502748470077442	0.9614978091958633
413000	0.206499	0.867891	433945.50000000035	1.6840399661089987e8	1.4533613479807759e7	1.5387038313109222e8	516427.37513664365	-82481.8751366362	2.0506184285798825e7	66715.32558735918	2.054129761505533e7	0.05699999999995953	136474.3270799031	2.054129761505533e7	0.05699999999995953	256188.64907993033	140453.3170260191	0.49607875456281597	0.0008869434409845572	1.0643913520434047	0.9618431455833473
414000	0.206999	0.865281	432640.50000000035	1.6883663711089987e8	1.4440766952068524e7	1.5439587015883145e8	525487.0277392268	-92846.52773923427	2.03306176395163e7	-70226.65851300968	2.0260390981003292e7	-0.05600000000004002	-134080.0406400958	2.0260390981003292e7	-0.05600000000004002	-270554.36771999893	-280906.6340520382	-0.514864027917092	-0.0008684172737403133	0.843013705281926	0.9614387090571133
415000	0.207499	0.862198	431099.0000000004	1.6926773611089987e8	1.4344551006730054e7	1.5492318510416993e8	527314.9453384876	-96215.94533847086	2.03306176395163e7	-52669.993884757256	2.0260390981003292e7	-0.04200000000003001	-100560.03048007186	2.0260390981003292e7	-0.04200000000003001	33520.01016002394	0.0	0.06356734330468708	-0.0006490960692065268	0.8811034359395942	0.9611652703841075
416000	0.207999	0.860416	430208.00000000035	1.6969794411089987e8	1.4297526407528847e7	1.5540041770337114e8	477232.5992012024	-47024.59920120612	2.019016432249028e7	-105339.98776951451	2.0084824334720768e7	-0.08400000000000318	-201120.06096000763	2.0084824334720768e7	-0.08400000000000318	-100560.03047993577	-175566.64628252387	-0.2107149231805504	-0.0012942054077609128	1.0586339169793066	0.9614645952909686
417000	0.208499	0.857967	428983.5000000004	1.7012692761089987e8	1.4236671766473642e7	1.5589025584442633e8	489838.1410551965	-60854.64105520584	2.011993766397727e7	-49158.660959106775	2.0049711005464263e7	-0.03900000000004411	-93377.17116010562	2.0049711005464263e7	-0.03900000000004411	107742.88979990201	-35113.329256504774	0.21995610543475666	-0.0005989929944902596	1.1674054572895352	0.9621117023757717
418000	0.208999	0.85705	428525.00000000035	1.7055545261089987e8	1.4223247664196195e7	1.563322049467038e8	441949.1022774577	-13424.102277446538	2.0225277651746787e7	-38624.66218215532	2.019016432249028e7	-0.03000000000002956	-71828.59320007077	2.019016432249028e7	-0.03000000000002956	21548.577960034847	140453.31702601537	0.048758053470389334	-0.0004594612685502537	0.700579001831866	0.9613723528459612
419000	0.209499	0.856048	428024.00000000035	1.7098347661089987e8	1.4210819110477021e7	1.5677265750042295e8	440452.55371916294	-12428.553719174117	2.0155050993233774e7	14045.331702601936	2.0155050993233774e7	0.010999999999967258	26337.150839921607	2.0155050993233774e7	0.010999999999967258	98165.74403999238	-35113.329256504774	0.22287473011811362	0.00016799581801980076	1.274378065371324	0.9622517419410278
420000	0.209999	0.854849	427424.50000000035	1.7141090111089987e8	1.4179336522453845e7	1.5723156458844614e8	458907.08802318573	-31482.588023176417	2.001459767620776e7	-7022.665851300968	1.9979484346951254e7	-0.005000000000052296	-11971.432200125211	1.9979484346951254e7	-0.005000000000052296	-38308.58304004682	-175566.64628252015	-0.08347786303555922	-7.613886073995672e-5	1.2304943156902226	0.963034653557568
421000	0.210499	0.853132	426566.0000000004	1.7183746711089987e8	1.4159932820911711e7	1.5767753428998828e8	445969.70154213905	-19403.701542133465	2.0155050993233774e7	-10533.99877695145	2.011993766397727e7	-0.009000000000014552	-21548.57796003484	2.011993766397727e7	-0.009000000000014552	-9577.145759909628	140453.31702601537	-0.021474879855721985	-0.00013666232197926415	0.6200769609635715	0.9620646438444124
422000	0.210999	0.853155	426577.50000000035	1.7226404461089987e8	1.4164135192934081e7	1.580999094179659e8	422375.12797760963	4202.3720223698765	2.0049711005464263e7	-38624.66218215532	2.001459767620776e7	-0.03200000000003911	-76617.16608009364	2.001459767620776e7	-0.03200000000003911	-55068.5881200588	-105339.9877695106	-0.13037838753369496	-0.0004846123338220404	1.1289701217319532	0.9625105436734662
423000	0.211499	0.854026	427013.00000000035	1.7269105761089987e8	1.4206664811394617e7	1.5848439279950535e8	384483.381539464	42529.618460536	2.0084824334720768e7	10533.99877695145	2.0049711005464263e7	0.009999999999990905	23942.864399978225	2.0049711005464263e7	0.009999999999990905	100560.03048007186	35113.329256504774	0.2615458438734893	0.00015107395735974928	1.280834815933443	0.9632827988492768
424000	0.211999	0.854854	427427.0000000004	1.7311848461089987e8	1.423350269704679e7	1.588849819138532e8	400589.1143478453	26837.88565217331	2.011993766397727e7	52669.993884757256	2.0155050993233774e7	0.04499999999995907	107742.88979990201	2.0155050993233774e7	0.04499999999995907	83800.02539992379	105339.9877695106	0.20919196852452995	0.0006781187781380104	1.0132253301271341	0.9634087165674393
425000	0.212499	0.85708	428540.00000000035	1.7354702461089987e8	1.4303384184614135e7	1.5924364042628583e8	358658.51243263483	69881.48756734468	2.011993766397727e7	28090.66340520387	2.011993766397727e7	0.02400000000000091	57462.87456000218	2.011993766397727e7	0.02400000000000091	-50280.01523989983	-35113.329256504774	-0.140189103275065	0.00036084878746917275	1.1525540303305264	0.9638347215035628
426000	0.212999	0.858665	429332.50000000035	1.7397635711089987e8	1.436043018282325e7	1.5961592692807674e8	372286.50179091096	57045.99820911512	2.0084824334720768e7	21067.9975539029	2.0084824334720768e7	0.018999999999948614	45491.442359876964	2.0084824334720768e7	0.018999999999948614	-11971.432200125215	-35113.32925650105	-0.03215650350613246	0.0002850056584915583	1.2153929698759995	0.9644214533046156
427000	0.213499	0.859727	429863.5000000004	1.7440622061089987e8	1.4403386138612818e7	1.6000283447228715e8	386907.54421040416	42955.9557895679	2.011993766397727e7	-14045.331702601936	2.0084824334720768e7	-0.011000000000024102	-26337.150840057704	2.0084824334720768e7	-0.011000000000024102	-71828.59319993466	0.0	-0.18564795201014112	-0.00016460427671123137	0.925375873791012	0.9643270360442483
428000	0.213999	0.860824	430412.0000000004	1.7483663261089987e8	1.445637315473927e7	1.6038025945616072e8	377424.9838735759	52987.016126452014	2.0260390981003292e7	-38624.66218215532	2.019016432249028e7	-0.03100000000000591	-74222.87964001416	2.019016432249028e7	-0.03100000000000591	-47885.72879995646	105339.9877695106	-0.12687482505396752	-0.0004627931136394169	0.73441424196605	0.9637859792278325
429000	0.214499	0.862454	431227.0000000004	1.7526785961089987e8	1.4522757384375779e7	1.607451022265242e8	364842.77036347985	66384.22963650897	2.019016432249028e7	10533.99877695145	2.019016432249028e7	0.009999999999990905	23942.864399978225	2.019016432249028e7	0.009999999999990905	98165.74403999238	0.0	0.2690631472351593	0.00014894926233110115	1.451016128159991	0.9648918443203223
430000	0.214999	0.864673	432336.5000000004	1.7570019611089987e8	1.4607940006515149e7	1.6109225610438484e8	347153.8778606355	85182.62213937007	2.0295504310259797e7	-38624.66218215532	2.0260390981003292e7	-0.03000000000002956	-71828.59320007077	2.0260390981003292e7	-0.03000000000002956	-95771.45760004899	70226.65851301327	-0.2758760990666402	-0.0004458848298302257	0.7672055560153199	0.9644658302880866
431000	0.215499	0.866471	433235.50000000035	1.7613343161089987e8	1.4677658947109293e7	1.614557726637907e8	363516.5594058633	69718.94059414417	2.03306176395163e7	10533.99877695145	2.03306176395163e7	0.010999999999967258	26337.150839921607	2.03306176395163e7	0.010999999999967258	98165.74403999238	70226.65851300955	0.2700447654996402	0.00016312300517594424	1.2686480810688259	0.9651506945293078
432000	0.215999	0.869275	434637.5000000004	1.7656806911089987e8	1.476899156160611e7	1.6179907754929388e8	343304.8855031729	91332.61449681595	2.0295504310259797e7	63203.992661708704	2.03306176395163e7	0.05299999999999727	126897.18131999347	2.03306176395163e7	0.05299999999999727	100560.03048007186	0.0	0.2929175631528916	0.0007842886575254599	1.5589569303554647	0.9664106311426006
433000	0.216499	0.871053	435526.50000000035	1.7700359561089987e8	1.4837593120318944e7	1.6216600249058104e8	366924.9412871599	68601.55871283449	2.047107095654232e7	21067.9975539029	2.047107095654232e7	0.018999999999948614	45491.442359876964	2.047107095654232e7	0.018999999999948614	-81405.7389601165	140453.3170260191	-0.22185937721907922	0.00028052391784473573	0.5823192156529912	0.9655415666166646
434000	0.216999	0.8735	436750.0000000004	1.7744034561089987e8	1.4908790444229394e7	1.625315551666706e8	365552.676089555	71197.32391045056	2.0506184285798825e7	-17556.66462825242	2.047107095654232e7	-0.014000000000010004	-33520.01016002395	2.047107095654232e7	-0.014000000000010004	-79011.45251990092	0.0	-0.2161424541193737	-0.00020623693734826026	0.9786237959107814	0.9655709900964484
435000	0.217499	0.874959	437479.5000000004	1.7787782511089987e8	1.4955985782400904e7	1.6292183932849908e8	390284.1618284881	47195.338171510026	2.061152427356834e7	3511.332925650484	2.0576410944311835e7	0.0049999999999954525	11971.432199989113	2.0576410944311835e7	0.0049999999999954525	45491.44236001306	105339.98776951432	0.1165597961928172	7.347960377399822e-5	0.9675795011032199	0.9655758015449198
436000	0.217999	0.875379	437689.5000000004	1.7831551461089987e8	1.4983713679032918e7	1.6333180093186706e8	409961.6033679843	27727.896632013842	2.061152427356834e7	73737.99143866016	2.0646637602824844e7	0.06099999999997863	146051.47283994884	2.0646637602824844e7	0.06099999999997863	134080.0406399597	70226.65851300955	0.3270551181828815	0.0008942010802958903	1.2233898931182587	0.9662229129938186
437000	0.218499	0.875639	437819.50000000035	1.7875333411089987e8	1.4990404543690693e7	1.637629295672093e8	431128.63534224033	6690.864657774568	2.0576410944311835e7	84271.9902156116	2.0646637602824844e7	0.06999999999999318	167600.05079998367	2.0646637602824844e7	0.06999999999999318	21548.577960034832	0.0	0.049981783146760946	0.0010234309513326065	1.0655011991847683	0.9664842768577757
438000	0.218999	0.875684	437842.0000000004	1.7919117611089987e8	1.499161800647157e7	1.641995581044284e8	436628.53721910715	1213.4627808779478	2.0576410944311835e7	17556.66462825242	2.0576410944311835e7	0.014999999999986358	35914.29659996733	2.0576410944311835e7	0.014999999999986358	-131685.75420001632	-70226.65851300955	-0.3015967646978015	0.00021872346682642342	0.8620208534929164	0.9662064946745393
439000	0.219499	0.875511	437755.5000000004	1.7962893161089987e8	1.4983266761947397e7	1.646456648489526e8	446106.7445241809	-8351.244524173439	2.061152427356834e7	-3511.332925650484	2.0576410944311835e7	-0.0020000000000095497	-4788.572880022864	2.0576410944311835e7	-0.0020000000000095497	-40702.8694799902	0.0	-0.09124020199112666	-2.9084111533795584e-5	0.890039514967466	0.9660001205596269
440000	0.219999	0.875602	437801.0000000004	1.8006673261089987e8	1.498721072481632e7	1.6507952188608366e8	433857.0371310711	3943.9628689233214	2.0576410944311835e7	35113.32925650484	2.0576410944311835e7	0.028999999999996362	69434.30675999129	2.0576410944311835e7	0.028999999999996362	74222.87964001416	0.0	0.17107681399112798	0.0004206112664168351	1.1801672805074792	0.9665629882515376
441000	0.220499	0.876041	438020.50000000035	1.8050475311089987e8	1.4991111419744855e7	1.6551364169115514e8	434119.8050714731	3900.694928534329	2.061152427356834e7	7022.665851300968	2.061152427356834e7	0.005999999999971806	14365.718639932495	2.061152427356834e7	0.005999999999971806	-55068.5881200588	35113.329256504774	-0.12685113067115736	8.679477107233623e-5	0.8012502045746934	0.9661293952697608
442000	0.220999	0.876038	438019.00000000035	1.8094277211089987e8	1.4987616476207366e7	1.659551556346926e8	441513.9435374737	-3494.9435374885798	2.0716864261337854e7	17556.66462825242	2.0716864261337854e7	0.014999999999986358	35914.29659996733	2.0716864261337854e7	0.014999999999986358	21548.57796003484	105339.98776951432	0.048806109694712045	0.0002164096467061462	0.8023021591399421	0.9656935425310743
443000	0.221499	0.876107	438053.50000000035	1.8138082561089987e8	1.4967732914635167e7	1.664130926962648e8	457937.0615721941	-19883.561572199687	2.0716864261337854e7	66715.32558735918	2.075197759059436e7	0.055999999999983174	134080.0406399597	2.075197759059436e7	0.055999999999983174	98165.74403999238	35113.329256504774	0.21436514376663196	0.0008057060803784292	1.0942680923511197	0.9660473551463175
444000	0.221999	0.876195	438097.50000000035	1.8181892311089987e8	1.496523635992723e7	1.6685368675097275e8	440594.0547079444	-2496.5547079369426	2.075197759059436e7	126407.98532341741	2.0857317578363873e7	0.10499999999996135	251400.07619990746	2.0857317578363873e7	0.10499999999996135	117320.03555994775	105339.98776951432	0.26627693748095493	0.0015067097472956606	1.0215243328437167	0.9661938477232728
445000	0.222499	0.876178	438089.0000000004	1.8225701211089987e8	1.4954047507479332e7	1.6730296460342064e8	449277.8524478972	-11188.852447897196	2.0787090919850864e7	-38624.66218215532	2.0716864261337854e7	-0.03100000000000591	-74222.87964001416	2.0716864261337854e7	-0.03100000000000591	-325622.9558399216	-140453.3170260191	-0.7247696588330806	-0.00044364354102124866	0.562946425709753	0.9651109611396618
446000	0.222999	0.87631	438155.0000000004	1.8269516711089987e8	1.4937603006094176e7	1.677575641048058e8	454599.50138515234	-16444.501385156065	2.068175093208135e7	73737.99143866016	2.075197759059436e7	0.06199999999995498	148445.7592798922	2.075197759059436e7	0.06199999999995498	222668.63891990634	35113.329256504774	0.48981276539336505	0.0008848826583292028	1.376399023221265	0.9662254941799195
447000	0.223499	0.877977	438988.5000000004	1.8313415561089987e8	1.4969085329262841e7	1.6816507028163713e8	407506.17683133483	31482.32316866517	2.082220424910737e7	-10533.99877695145	2.082220424910737e7	-0.007000000000005002	-16760.005080011975	2.082220424910737e7	-0.007000000000005002	-165205.76435990416	70226.65851300955	-0.4054067735721271	-9.966400901175785e-5	0.49951654404330004	0.9650945412439464
448000	0.223999	0.879124	439562.0000000004	1.8357371761089987e8	1.4986253362573372e7	1.685874642483266e8	422393.96668946743	17168.033310530707	2.0892430907620378e7	-3511.332925650484	2.0857317578363873e7	-0.0010000000000331966	-2394.286440079482	2.0857317578363873e7	-0.0010000000000331966	14365.718639932493	35113.329256504774	0.03401023635002291	-1.420204313977187e-5	0.9915255008633369	0.9651607637114757
449000	0.224499	0.880312	440156.00000000035	1.8401387361089987e8	1.501920306343397e7	1.68994670547466e8	407206.29913941026	32949.70086059719	2.0962657566133387e7	59692.659736058224	2.0997770895389892e7	0.049999999999954525	119714.32199989112	2.0997770895389892e7	0.049999999999954525	122108.6084399706	140453.3170260191	0.29986915403331166	0.0007083911085010614	1.0358663220716744	0.9653311344613649
450000	0.224999	0.881055	440527.5000000004	1.8445440111089987e8	1.5052268873647911e7	1.6940213223725206e8	407461.68978604674	33065.81021394208	2.0997770895389892e7	101828.65484386402	2.10679975539029e7	0.08299999999996999	198725.77451992815	2.10679975539029e7	0.08299999999996999	79011.45252003703	70226.65851300955	0.19391136516791307	0.0011731007862498895	1.1027105253574754	0.9656615720893749
451000	0.225499	0.882092	441046.0000000004	1.8489544711089987e8	1.5085062733207043e7	1.6981038437769294e8	408252.14044088125	32793.859559131786	2.1032884224646397e7	7022.665851300968	2.0997770895389892e7	0.005999999999971806	14365.718639932495	2.0997770895389892e7	0.005999999999971806	-184360.05587999566	-70226.65851300955	-0.45158380720527475	8.459858737484632e-5	0.8007615153713247	0.9652651251856083
452000	0.225999	0.882431	441215.5000000004	1.8533666261089987e8	1.509969026636747e7	1.7023697234453252e8	426587.9668395817	14627.533160427585	2.0997770895389892e7	147475.98287732032	2.1138224212415915e7	0.12199999999995725	292102.9456798977	2.1138224212415915e7	0.12199999999995725	277737.22703996516	140453.31702602282	0.6510667169015767	0.0017158607889755455	1.3561081300530358	0.966244518325087
453000	0.226499	0.882698	441349.0000000004	1.8577801161089987e8	1.5113630555619359e7	1.7066438105528063e8	427408.71074810624	13940.28925188817	2.0997770895389892e7	73737.99143866016	2.10679975539029e7	0.06099999999997863	146051.47283994884	2.10679975539029e7	0.06099999999997863	-146051.47283994884	-70226.65851301327	-0.3417138424350561	0.0008557818095191209	0.8552099582464544	0.9659664454320893
454000	0.226999	0.883689	441844.5000000004	1.8621985611089987e8	1.5137562917270642e7	1.7108229319362935e8	417912.1383487284	23932.361651282758	2.0997770895389892e7	-77249.32436431064	2.0927544236876883e7	-0.06100000000003547	-146051.47284008493	2.0927544236876883e7	-0.06100000000003547	-292102.94568003376	-140453.3170260191	-0.6989577925020386	-0.0008536913441695875	0.6943920616726433	0.9653030557304491
455000	0.227499	0.884144	442072.00000000047	1.8666192811089987e8	1.513733334567464e7	1.7152459476522535e8	442301.5715959966	-229.5715960022062	2.0997770895389892e7	-108851.32069516499	2.0857317578363873e7	-0.08600000000001273	-205908.6338400305	2.0857317578363873e7	-0.08600000000001273	-59857.16099994557	-70226.65851300955	-0.13533110629464323	-0.0012004612756664336	1.0229253671436729	0.965451643394696
456000	0.227999	0.884601	442300.5000000004	1.8710422861089987e8	1.515069674194835e7	1.7195353186895165e8	428937.1037262976	13363.396273709834	2.10679975539029e7	-3511.332925650484	2.1032884224646397e7	-0.0030000000000427463	-7182.859320102347	2.1032884224646397e7	-0.0030000000000427463	198725.77451992815	175566.64628252387	0.46329816841103577	-4.177209529826064e-5	1.0851465732244485	0.9657502217139307
457000	0.228499	0.885018	442509.0000000004	1.8754673761089987e8	1.516190783942711e7	1.7238482977147287e8	431297.90252122283	11211.097478760406	2.110311088315941e7	-80760.65728996113	2.0997770895389892e7	-0.06300000000004502	-150840.0457201078	2.0997770895389892e7	-0.06300000000004502	-143657.18640000545	-35113.329256504774	-0.3330811153039088	-0.0008750192573213863	0.7743259146502555	0.9652712880267983
458000	0.228999	0.884096	442048.0000000004	1.8798878561089987e8	1.5139652581888456e7	1.7284913302901155e8	464303.25753867626	-22255.25753865391	2.127867752944193e7	-56181.32681040774	2.120845087092892e7	-0.045000000000015916	-107742.8898000381	2.120845087092892e7	-0.045000000000015916	43097.155920069694	210679.97553902864	0.09282113623008496	-0.0006233348580461448	0.5911334368749299	0.9642662877701341
459000	0.229499	0.881979	440989.50000000035	1.8842977511089987e8	1.5075200749264954e7	1.7335457436163503e8	505441.33262348175	-64451.83262350224	2.1138224212415915e7	52669.993884757256	2.1173337541672416e7	0.04499999999995907	107742.88979990201	2.1173337541672416e7	0.04499999999995907	215485.7795999401	-35113.329256504774	0.4263319315052176	0.0006215174315223984	1.3682866125466024	0.9654442697882838
460000	0.229999	0.88008	440040.00000000035	1.8886981511089987e8	1.5022175642166492e7	1.738476394687335e8	493065.1070984602	-53025.10709846206	2.1173337541672416e7	3511.332925650484	2.1173337541672416e7	0.002999999999985903	7182.859319966247	2.1173337541672416e7	0.002999999999985903	-100560.03047993577	0.0	-0.20394878694966126	4.1316979292422804e-5	0.688509417179812	0.9646588296570403
461000	0.230499	0.878706	439353.0000000004	1.8930916811089987e8	1.4969689935740467e7	1.743394781751595e8	491838.70642602444	-52485.70642602444	2.1173337541672416e7	59692.659736058224	2.120845087092892e7	0.04899999999997817	117320.03555994773	2.120845087092892e7	0.04899999999997817	110137.17623998149	35113.329256504774	0.22392946061585903	0.0006729401555399624	1.0458242514527314	0.9648878098999569
